country,frequency_of_observation,measure,unit_of_measure,age,age,sex,sex,socio_econ_status,death_cause,calc_methodology,calculation_methodology,gestation_threshold,year,avoidable_mortality
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2008,60.9
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2007,62.4
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2006,63.7
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2005,65.7
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2004,66.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2003,67.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2002,69.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2001,71.8
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2018,88.5
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2017,90.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2016,93.4
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2015,96.6
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2003,197885.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2002,198437.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2001,202011.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2018,152131.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2017,155958.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2016,161126.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2015,167160.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2014,170557.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2013,173224.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2012,177851.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2011,189231.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2010,186089.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2009,186899.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2008,191670.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2007,194767.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2006,197120.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2005,203594.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2004,202606.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2003,207809.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2002,207056.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2001,210764.0
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2018,51.5
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2017,52.0
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2016,55.1
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2015,55.4
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2014,56.8
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2013,57.5
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2012,59.1
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2011,61.3
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2010,60.6
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2009,60.8
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2008,63.3
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2007,64.6
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2006,66.1
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2005,67.7
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2004,67.5
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2003,69.5
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2002,70.2
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2001,72.5
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2018,44.9
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2001,310.7
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2018,48662.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2017,49215.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2016,52230.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2015,53254.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2014,54233.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2013,54359.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2012,55815.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2011,57188.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2010,56325.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2009,55999.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2008,57947.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2007,58569.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2006,59235.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2005,60383.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2004,59006.5
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2003,60539.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2002,60274.0
Japan,Annual,Treatable mortality,Deaths,_T,Total,M,Male,_Z,_Z,_Z,Not applicable,_Z,2001,61474.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2018,35584.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2017,35633.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2016,37467.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2015,38763.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2014,40870.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2013,41197.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2012,42440.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2011,50384.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2010,45028.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2009,44933.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2008,46923.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2007,47877.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2006,48570.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2005,50012.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2004,50161.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2003,50615.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2002,51655.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2001,52721.0
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2018,134.2
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2017,138.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2016,142.0
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2015,147.5
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2014,152.1
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2013,157.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2012,163.3
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2011,179.1
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2010,175.5
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2009,179.4
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2008,184.0
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2007,188.6
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2006,193.0
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2005,201.5
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2004,205.1
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2003,212.3
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2002,213.9
Japan,Annual,Preventable mortality,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,_Z,STANDARD,Standardised rate,_Z,2001,220.2
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2018,221329.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2017,225454.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2016,233957.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2015,241749.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2014,247968.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2013,250878.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2012,257046.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2011,277451.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2010,268723.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2009,269025.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2008,277118.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2007,281700.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2006,285483.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2005,294144.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2004,292881.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2003,299094.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2002,299352.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2001,304883.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2018,139053.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2017,142375.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2016,146363.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2015,152669.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2014,157193.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2013,160062.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2012,164476.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2011,182427.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2010,174792.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2009,175832.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2008,180646.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2007,184075.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2006,186454.5
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2005,193223.0
Japan,Annual,Preventable mortality,Deaths,_T,Total,_T,Total,_Z,_Z,_Z,Not applicable,_Z,2004,193760.5
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2008,110.8
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2007,113.2
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2006,115.8
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2005,118.9
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2004,119.8
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2003,122.0
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2002,124.5
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2001,128.4
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2018,42.4
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2017,42.6
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2016,44.7
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2015,44.7
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2014,45.8
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2013,46.1
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2012,46.7
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2011,48.4
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2010,48.1
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2009,47.9
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2008,49.9
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2007,50.8
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2006,52.1
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2005,53.2
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2004,53.3
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2003,54.4
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2002,54.9
Japan,Annual,Treatable mortality,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,_Z,STANDARD,Standardised rate,_Z,2001,56.6
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2018,140.0
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2017,142.6
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2016,148.4
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2015,152.1
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2014,157.2
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2013,161.1
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2012,166.3
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2011,182.3
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2010,175.6
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2009,177.9
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2008,183.9
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2007,188.1
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2006,192.3
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2005,199.1
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2004,200.8
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2003,206.8
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2002,209.2
Japan,Annual,Avoidable mortality,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,_Z,STANDARD,Standardised rate,_Z,2001,215.7
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2018,69198.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2017,69496.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2016,72831.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2015,74589.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2014,77411.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2013,77654.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2012,79195.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2011,88220.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2010,82634.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2009,82126.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2008,85448.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2007,86933.0
Japan,Annual,Avoidable mortality,Deaths,_T,Total,F,Female,_Z,_Z,_Z,Not applicable,_Z,2006,88363.0
