country,year,set_healtchare_capita_outcomes,base_period
Costa Rica,2016,1339.37,
Costa Rica,2015,1790.282,
Costa Rica,2014,2069.971,
Costa Rica,2013,1821.395,
Costa Rica,2012,605.26,
Costa Rica,2011,747.145,
Costa Rica,2018,4174.074,
Sweden,2005,0.004,
Sweden,2004,0.008,
Sweden,2003,0.007,
Sweden,2002,0.007,
Sweden,2001,0.008,
Sweden,2018,0.005,
Sweden,2017,0.005,
Sweden,2016,0.004,
Sweden,2015,0.004,
Sweden,2014,0.004,
Sweden,2013,0.004,
Sweden,2012,0.004,
Sweden,2011,0.004,
Sweden,2010,0.004,
Sweden,2009,0.004,
Sweden,2008,0.004,
Sweden,2007,0.003,
Portugal,2016,4.844,
Portugal,2016,0.014,2015.0
Portugal,2018,0.034,
Latvia,2018,96.858,2015.0
Latvia,2017,81.071,2015.0
Latvia,2012,120.93,2015.0
Slovak Republic,2011,248.962,
Slovak Republic,2010,335.135,
Slovak Republic,2009,338.24,
Slovak Republic,2008,259.212,
Slovak Republic,2007,232.148,
Slovak Republic,2006,180.152,
Slovak Republic,2005,147.763,
Slovak Republic,2004,269.32,
Slovak Republic,2003,103.0,
Slovak Republic,2002,15.3,
Slovak Republic,2001,32.8,
Slovak Republic,2013,190.408,
Luxembourg,2006,1.053,
Luxembourg,2005,0.818,
Luxembourg,2004,0.707,
Luxembourg,2003,0.588,
Luxembourg,2002,1.166,
Luxembourg,2001,0.615,
Luxembourg,2010,0.416,
Luxembourg,2009,0.399,
Luxembourg,2008,0.624,
Luxembourg,2007,0.533,
Czechia,2018,6041.849,
Czechia,2017,4611.811,
Czechia,2016,5065.016,
Czechia,2015,5359.423,
Czechia,2014,3561.53,
Czechia,2013,3564.115,
Czechia,2012,4971.721,
Czechia,2011,5563.228,
Czechia,2010,7504.344,
Czechia,2009,8265.761,
Czechia,2008,6496.027,
Czechia,2007,7862.124,
Czechia,2006,6776.517,
Czechia,2005,7729.966,
Czechia,2004,6662.948,
Czechia,2003,7505.344,
Czechia,2002,8293.16,
Czechia,2001,6037.95,
Austria,2009,0.662,
Austria,2008,0.638,
Austria,2007,0.621,
Austria,2006,0.585,
Austria,2005,0.631,
Austria,2004,0.626,
Austria,2003,0.623,
Austria,2002,0.594,
Austria,2001,0.559,
Latvia,2017,0.288,
Latvia,2006,0.726,
Iceland,2006,0.003,
Iceland,2005,0.003,
Iceland,2004,0.004,
Iceland,2003,0.003,
Iceland,2002,0.003,
Iceland,2001,0.003,
Iceland,2018,0.003,
Iceland,2017,0.003,
Iceland,2016,0.005,
Iceland,2015,0.003,
Iceland,2014,0.003,
Iceland,2013,0.003,
Iceland,2012,0.003,
Iceland,2011,0.003,
Iceland,2010,0.003,
Iceland,2009,0.003,
Iceland,2008,0.003,
Latvia,2007,0.018,
Latvia,2018,0.023,
Lithuania,2005,1.644,
Iceland,2007,563.831,
Iceland,2006,74.224,
Iceland,2005,40.376,
Iceland,2004,47.416,
Iceland,2003,46.964,
Iceland,2002,40.042,
Iceland,2001,31.889,
Iceland,2018,1944.439,
Iceland,2017,42.99,
Iceland,2016,94.63,
Iceland,2015,110.003,
Iceland,2014,572.054,
Iceland,2013,133.241,
Iceland,2012,145.863,
Iceland,2011,24.031,
Iceland,2010,330.421,
Iceland,2009,76.87,
Sweden,2008,100.0,
Sweden,2007,100.0,
Sweden,2006,100.0,
Sweden,2005,100.0,
Sweden,2004,100.0,
Sweden,2003,100.0,
Sweden,2002,100.0,
Sweden,2001,100.0,
Sweden,2018,100.0,
Sweden,2017,100.0,
Sweden,2016,100.0,
Sweden,2015,100.0,
Sweden,2014,100.0,
Sweden,2013,100.0,
Sweden,2012,100.0,
Sweden,2011,100.0,
Sweden,2010,100.0,
Sweden,2009,100.0,
Luxembourg,2003,73.07,2015.0
Luxembourg,2002,163.169,2015.0
Luxembourg,2001,4.293,2015.0
Luxembourg,2010,45.79,2015.0
Luxembourg,2009,47.222,2015.0
Luxembourg,2007,66.419,2015.0
Luxembourg,2006,139.829,2015.0
Luxembourg,2005,147.981,2015.0
Latvia,2010,99.521,2015.0
Latvia,2009,122.763,2015.0
Latvia,2008,151.304,2015.0
Latvia,2007,195.463,2015.0
Latvia,2006,128.251,2015.0
Latvia,2005,16.281,2015.0
Latvia,2004,3.908,2015.0
Latvia,2003,57.991,2015.0
Latvia,2002,47.976,2015.0
Latvia,2001,42.835,2015.0
Portugal,2017,372.411,2015.0
Latvia,2018,11.146,
Portugal,2018,5.914,
Portugal,2017,4.99,
Portugal,2016,4.36,
Finland,2006,35.935,2015.0
Finland,2005,31.534,2015.0
Finland,2004,31.149,2015.0
Finland,2003,25.903,2015.0
Finland,2002,33.877,2015.0
Finland,2001,30.995,2015.0
Finland,2018,8.535,2015.0
Finland,2017,5.943,2015.0
Finland,2016,24.871,2015.0
Finland,2015,20.678,2015.0
Finland,2014,20.805,2015.0
Finland,2013,20.836,2015.0
Finland,2012,28.264,2015.0
Finland,2011,22.989,2015.0
Finland,2010,27.191,2015.0
Finland,2009,24.409,2015.0
Finland,2008,37.084,2015.0
Portugal,2018,212.647,2015.0
Portugal,2017,166.791,2015.0
Greece,2018,353.3,
Greece,2017,240.9,
Greece,2016,191.192,
Greece,2015,200.034,
Greece,2014,166.607,
Greece,2013,237.229,
Greece,2012,187.845,
Greece,2011,250.663,
Greece,2010,272.052,
Greece,2009,367.603,
Latvia,2017,61.806,
Sweden,2006,5.0,
Sweden,2005,7.407,
Sweden,2004,5.263,
Sweden,2003,2.381,
Sweden,2001,3.571,
Sweden,2018,8.537,
Sweden,2017,35.185,
Sweden,2015,9.091,
Sweden,2010,76.25,
Sweden,2009,21.818,
Sweden,2008,19.355,
Costa Rica,2018,797.499,
Costa Rica,2017,1699.239,
Sweden,2006,0.001,
Sweden,2005,0.001,
Sweden,2004,0.002,
Sweden,2003,0.001,
Sweden,2002,0.002,
Sweden,2001,0.002,
Sweden,2018,0.003,
Sweden,2017,0.002,
Sweden,2016,0.003,
Sweden,2015,0.002,
Sweden,2014,0.001,
Sweden,2013,0.003,
Sweden,2012,0.002,
Sweden,2011,0.002,
Sweden,2010,0.011,
Sweden,2009,0.003,
Sweden,2008,0.003,
Portugal,2018,9.174,
Portugal,2017,9.588,
Latvia,2018,0.412,
Spain,2018,1690.685,2015.0
Spain,2017,1426.629,2015.0
Spain,2016,1366.094,2015.0
Spain,2015,1369.275,2015.0
Spain,2014,1169.789,2015.0
Spain,2013,1145.06,2015.0
Spain,2012,1402.702,2015.0
Spain,2011,1927.692,2015.0
Spain,2010,2628.806,2015.0
Spain,2009,2967.686,2015.0
Finland,2018,100.0,
Finland,2017,100.0,
Finland,2016,100.0,
Finland,2015,100.0,
Finland,2014,100.0,
Finland,2013,100.0,
Finland,2012,100.0,
Finland,2011,100.0,
Finland,2010,100.0,
Finland,2009,100.0,
Finland,2008,100.0,
Finland,2007,100.0,
Finland,2006,100.0,
Finland,2005,100.0,
Finland,2004,100.0,
Finland,2003,100.0,
Finland,2002,100.0,
Finland,2001,100.0,
Malta,2018,0.004,
Malta,2017,0.003,
Malta,2018,0.065,
Malta,2017,0.004,
Portugal,2018,524.762,2015.0
Luxembourg,2001,2.923,2015.0
Luxembourg,2010,11.876,2015.0
Luxembourg,2009,8.282,2015.0
Luxembourg,2007,5.448,2015.0
Slovenia,2006,5.839,2015.0
Slovenia,2005,6.017,2015.0
Slovenia,2004,4.969,2015.0
Lithuania,2005,22.613,2015.0
Lithuania,2005,100.0,
Lithuania,2004,100.0,
Lithuania,2003,100.0,
Lithuania,2002,100.0,
Lithuania,2001,100.0,
Latvia,2003,0.347,
Latvia,2002,0.308,
Latvia,2001,0.293,
Latvia,2018,0.359,
Latvia,2017,0.314,
Latvia,2012,0.54,
Latvia,2011,0.545,
Latvia,2010,0.494,
Latvia,2009,0.597,
Latvia,2008,0.602,
Latvia,2007,0.728,
Latvia,2006,0.554,
Latvia,2005,0.08,
Türkiye,2010,0.262,
Türkiye,2009,0.26,
Türkiye,2008,0.541,
Türkiye,2007,0.497,
Türkiye,2006,0.392,
Türkiye,2005,0.304,
Türkiye,2004,0.241,
Türkiye,2003,0.128,
Türkiye,2002,0.122,
Türkiye,2001,0.125,
Türkiye,2017,0.308,
Türkiye,2016,0.275,
Spain,2008,3427.14,2015.0
Spain,2007,3537.643,2015.0
Spain,2006,3309.631,2015.0
Spain,2005,2776.955,2015.0
Spain,2004,2458.108,2015.0
Spain,2003,2521.34,2015.0
Spain,2002,2447.983,2015.0
Spain,2001,2412.13,2015.0
Spain,2014,0.046,
Spain,2013,0.052,
Spain,2012,0.124,
Spain,2011,0.089,
Spain,2010,0.974,
Spain,2009,0.694,
Spain,2008,3.741,
Finland,2011,0.998,
Finland,2010,0.703,
Finland,2009,0.809,
Finland,2008,0.61,
Finland,2007,0.196,
Finland,2006,0.917,
Finland,2005,0.461,
Finland,2004,0.465,
Finland,2003,1.771,
Finland,2002,1.543,
Finland,2001,0.681,
Finland,2016,0.28,
Finland,2014,0.64,
Finland,2013,0.61,
Israel,2017,100.0,
Sweden,2012,0.016,
Sweden,2011,0.027,
Sweden,2010,0.022,
Sweden,2009,0.006,
Sweden,2008,0.007,
Sweden,2007,0.018,
Sweden,2006,0.012,
Sweden,2005,0.012,
Sweden,2004,0.011,
Sweden,2003,0.01,
Sweden,2002,0.013,
Sweden,2001,0.014,
Sweden,2018,0.013,
Sweden,2017,0.014,
Sweden,2016,0.018,
Sweden,2015,0.011,
Sweden,2014,0.014,
Czechia,2006,0.789,2015.0
Czechia,2004,11.45,2015.0
Czechia,2003,0.024,2015.0
Czechia,2012,0.133,2015.0
Czechia,2011,0.005,2015.0
Czechia,2009,0.009,2015.0
Latvia,2012,100.0,
Latvia,2011,100.0,
Latvia,2010,100.0,
Latvia,2009,100.0,
Latvia,2008,100.0,
Latvia,2007,100.0,
Latvia,2006,100.0,
Latvia,2018,100.0,
Sweden,2006,100.0,
Sweden,2005,100.0,
Sweden,2004,100.0,
Sweden,2003,100.0,
Sweden,2002,100.0,
Sweden,2001,100.0,
Sweden,2018,100.0,
Sweden,2017,100.0,
Sweden,2016,100.0,
Sweden,2015,100.0,
Sweden,2014,100.0,
Sweden,2013,100.0,
Sweden,2012,100.0,
Sweden,2011,100.0,
Sweden,2010,100.0,
Sweden,2009,100.0,
Sweden,2008,100.0,
Luxembourg,2005,2.389,2015.0
Luxembourg,2004,1.969,2015.0
Luxembourg,2003,1.225,2015.0
Luxembourg,2002,3.076,2015.0
Denmark,2017,0.266,
Denmark,2016,0.252,
Denmark,2015,0.261,
Denmark,2014,0.296,
Denmark,2013,0.356,
Denmark,2012,0.359,
Denmark,2011,0.276,
Denmark,2010,0.242,
Canada,2006,33.052,
Canada,2018,33.418,
Canada,2016,32.793,
Canada,2015,29.944,
Canada,2014,27.417,
Canada,2013,27.116,
Canada,2012,30.346,
Canada,2011,26.709,
Canada,2010,28.101,
Canada,2009,31.642,
Canada,2008,31.805,
Costa Rica,2016,1661.027,
Costa Rica,2015,1160.416,
Costa Rica,2014,846.852,
Costa Rica,2013,397.13,
Costa Rica,2012,274.93,
Costa Rica,2011,385.324,
Costa Rica,2018,2595.24,
Portugal,2018,59.141,
Portugal,2017,78.754,
Denmark,2018,47.957,
Denmark,2017,52.954,
Denmark,2016,55.677,
Denmark,2015,54.757,
Denmark,2014,51.865,
Denmark,2013,39.524,
Denmark,2012,46.148,
Denmark,2011,48.77,
Denmark,2010,48.926,
Australia,2014,100.0,
Australia,2018,100.0,
Australia,2017,100.0,
Australia,2016,100.0,
Slovak Republic,2012,32.691,2015.0
Slovak Republic,2011,28.533,2015.0
Slovak Republic,2010,31.88,2015.0
Slovak Republic,2009,34.818,2015.0
Slovak Republic,2008,41.125,2015.0
Slovak Republic,2007,9.991,2015.0
Slovak Republic,2006,25.309,2015.0
Slovak Republic,2005,99.937,2015.0
Portugal,2018,16.259,2015.0
Portugal,2017,7.531,2015.0
Costa Rica,2016,0.004,
Costa Rica,2015,0.001,
Costa Rica,2014,0.001,
Costa Rica,2012,0.001,
Costa Rica,2011,0.001,
Costa Rica,2018,0.003,
Spain,2006,0.569,
Spain,2005,5.987,
Spain,2004,5.032,
Spain,2003,1.531,
Spain,2018,1.059,
Spain,2017,0.577,
Spain,2016,0.074,
Spain,2015,0.107,
Finland,2009,79.11,
Finland,2008,26.066,
Finland,2007,37.755,
Finland,2006,16.14,
Finland,2005,66.594,
Finland,2016,52.857,
Finland,2004,29.032,
Latvia,2018,12.244,2015.0
Latvia,2017,9.732,2015.0
Sweden,2006,554.0,
Sweden,2005,519.0,
Sweden,2004,463.0,
Sweden,2003,497.0,
Sweden,2002,558.0,
Sweden,2001,539.0,
Sweden,2018,906.0,
Sweden,2017,885.0,
Sweden,2016,787.0,
Sweden,2015,793.0,
Sweden,2014,671.0,
Sweden,2013,646.0,
Sweden,2012,525.0,
Sweden,2011,377.0,
Sweden,2010,506.0,
Sweden,2009,451.0,
Sweden,2008,553.0,
Israel,2018,0.067,
Israel,2017,0.079,
Israel,2016,0.069,
Israel,2015,0.1,
Israel,2014,0.052,
Israel,2013,0.071,
Israel,2012,0.062,
Israel,2011,0.072,
Israel,2010,0.076,
Israel,2009,0.075,
Israel,2008,0.065,
United States,2003,42702.946,
United States,2002,40207.476,
United States,2001,35353.108,
United States,2018,73897.375,
United States,2017,71429.666,
United States,2016,67980.736,
United States,2015,66202.05,
United States,2014,63120.684,
United States,2013,65022.803,
United States,2012,64612.871,
United States,2011,61097.845,
United States,2010,56214.196,
United States,2009,54257.352,
United States,2008,59521.48,
United States,2007,56292.147,
United States,2006,50184.905,
United States,2005,49171.463,
United States,2004,45359.756,
Portugal,2018,850.07,2015.0
Portugal,2017,790.452,2015.0
Ireland,2016,60.905,
Ireland,2015,62.333,
Ireland,2014,54.506,
Ireland,2013,54.948,
Ireland,2012,27.506,
Ireland,2011,49.386,
Ireland,2018,59.458,
Denmark,2018,0.282,
Malta,2018,0.339,
Malta,2017,1.426,
Malta,2017,0.732,2015.0
Malta,2018,0.066,
Malta,2017,0.006,
Malta,2018,0.534,2015.0
Costa Rica,2018,0.344,2015.0
Costa Rica,2012,0.028,2015.0
Costa Rica,2014,48.048,2015.0
Costa Rica,2013,18.164,2015.0
Costa Rica,2012,54.666,2015.0
Costa Rica,2011,65.082,2015.0
Costa Rica,2018,182.037,2015.0
Costa Rica,2017,156.516,2015.0
Costa Rica,2016,247.816,2015.0
Portugal,2018,0.065,
Portugal,2017,0.068,
Mexico,2012,394.129,2015.0
Mexico,2011,53.459,2015.0
Mexico,2010,125.144,2015.0
Mexico,2018,158.178,2015.0
Mexico,2017,109.147,2015.0
Mexico,2016,71.176,2015.0
Mexico,2015,44.169,2015.0
Mexico,2014,5.741,2015.0
Ireland,2016,0.049,
Ireland,2015,0.033,
Ireland,2014,0.04,
Ireland,2013,0.044,
Ireland,2012,0.047,
Ireland,2011,0.04,
Ireland,2018,0.046,
Sweden,2013,93.992,2015.0
Sweden,2012,67.971,2015.0
Sweden,2011,106.868,2015.0
Sweden,2010,98.071,2015.0
Sweden,2009,90.675,2015.0
Sweden,2008,134.305,2015.0
Sweden,2007,133.763,2015.0
Sweden,2006,108.611,2015.0
Sweden,2005,94.88,2015.0
Sweden,2004,75.695,2015.0
Sweden,2003,139.587,2015.0
Sweden,2002,127.371,2015.0
Sweden,2001,162.638,2015.0
Sweden,2018,185.35,2015.0
Sweden,2017,43.362,2015.0
Sweden,2016,114.345,2015.0
Sweden,2015,180.0,2015.0
Finland,2002,11.536,
Finland,2001,44.053,
Finland,2014,22.812,
Finland,2013,28.033,
Finland,2012,11.803,
Finland,2011,13.026,
Finland,2010,41.394,
Canada,2003,1527.902,
Canada,2011,1610.089,
Luxembourg,2003,0.214,
Luxembourg,2002,0.486,
Luxembourg,2001,0.013,
Luxembourg,2010,0.098,
Luxembourg,2009,0.108,
Luxembourg,2007,0.152,
Luxembourg,2006,0.344,
Luxembourg,2005,0.4,
Australia,2015,7601.907,2015.0
Australia,2014,7674.255,2015.0
Australia,2003,443.775,2015.0
Australia,2002,427.973,2015.0
Australia,2001,665.52,2015.0
Australia,2018,7775.007,2015.0
Australia,2017,6564.925,2015.0
Ireland,2008,807.172,
Ireland,2007,876.6,
Ireland,2006,538.653,
Ireland,2005,665.284,
Ireland,2004,918.258,
Ireland,2003,748.789,
Ireland,2002,821.661,
Ireland,2001,727.266,
Ireland,2018,1415.016,
Ireland,2017,1183.876,
Ireland,2016,1226.713,
Ireland,2015,1068.314,
Ireland,2014,897.811,
Ireland,2013,918.163,
Ireland,2012,544.7,
Ireland,2011,745.402,
Ireland,2010,582.629,
Ireland,2009,670.79,
Greece,2001,0.482,
Greece,2018,0.205,
Greece,2017,0.145,
Greece,2016,0.12,
Greece,2015,0.126,
Greece,2014,0.109,
Greece,2013,0.152,
Greece,2012,0.116,
Greece,2011,0.142,
Greece,2010,0.137,
Greece,2009,0.215,
Australia,2018,570.0,
Australia,2017,403.0,
Israel,2017,6.0,
Latvia,2018,4.301,
Latvia,2017,6.473,
Latvia,2012,9.704,
Latvia,2011,4.525,
Latvia,2010,5.292,
Latvia,2009,1.46,
Latvia,2008,4.19,
Latvia,2007,3.776,
Latvia,2006,5.535,
Slovak Republic,2007,2.187,
Czechia,2013,343.578,
Czechia,2012,724.28,
Czechia,2011,407.768,
Czechia,2010,258.659,
Czechia,2005,383.493,
Czechia,2004,311.407,
Czechia,2003,264.081,
Czechia,2018,452.04,
Czechia,2017,712.408,
Czechia,2016,693.888,
Czechia,2009,411.297,
Czechia,2008,470.105,
Czechia,2007,323.383,
Czechia,2006,297.798,
Czechia,2015,856.015,
Luxembourg,2003,100.0,
Luxembourg,2002,100.0,
Luxembourg,2001,100.0,
Luxembourg,2010,100.0,
Luxembourg,2009,100.0,
Luxembourg,2007,100.0,
Luxembourg,2006,100.0,
Luxembourg,2005,100.0,
France,2003,100.0,
France,2005,100.0,
Spain,2005,0.001,
Spain,2004,0.001,
Spain,2003,0.001,
Spain,2011,0.001,
Spain,2010,0.002,
Spain,2009,0.002,
Spain,2008,0.002,
Finland,2006,0.037,
Finland,2005,0.036,
Finland,2004,0.025,
Finland,2003,0.033,
Finland,2002,0.027,
Finland,2001,0.018,
Finland,2018,0.02,
Finland,2017,0.096,
Finland,2016,0.086,
Finland,2015,0.146,
Finland,2014,0.149,
Finland,2013,0.022,
Finland,2012,0.03,
Finland,2011,0.026,
Finland,2010,0.042,
Finland,2009,0.042,
Finland,2008,0.044,
Canada,2009,1444.327,
Canada,2008,1377.459,
Canada,2007,1857.483,
Canada,2006,1490.402,
Canada,2018,1299.917,
Canada,2016,1375.306,
Canada,2015,1702.801,
Canada,2014,1429.68,
Canada,2013,1624.056,
Canada,2012,1523.878,
Canada,2005,1424.41,
Canada,2004,1139.577,
Greece,2009,0.01,
Israel,2014,578.085,2015.0
Israel,2013,762.317,2015.0
Israel,2012,649.157,2015.0
Israel,2011,725.084,2015.0
Israel,2010,737.226,2015.0
Israel,2009,696.435,2015.0
Israel,2008,590.8,2015.0
Israel,2018,897.521,2015.0
Israel,2017,1015.813,2015.0
Israel,2016,859.054,2015.0
Portugal,2016,0.095,
Portugal,2018,0.108,
United Kingdom,2006,1183.0,
United Kingdom,2005,1161.0,
United Kingdom,2004,1321.0,
United Kingdom,2003,1333.0,
United Kingdom,2002,1171.0,
United Kingdom,2001,1090.0,
United Kingdom,2018,2403.0,
United Kingdom,2017,2380.801,
United Kingdom,2016,2093.0,
United Kingdom,2015,2116.0,
United Kingdom,2014,2120.0,
United Kingdom,2013,1714.0,
United Kingdom,2012,1813.0,
United Kingdom,2011,1780.0,
United Kingdom,2010,1601.0,
United Kingdom,2009,842.0,
United Kingdom,2008,777.0,
Sweden,2010,37.596,
Sweden,2009,10.814,
Sweden,2008,12.554,
Sweden,2007,9.973,
Sweden,2006,5.793,
Sweden,2005,6.154,
Sweden,2004,9.934,
Sweden,2003,4.348,
Sweden,2002,10.247,
Sweden,2001,10.204,
Sweden,2018,15.32,
Sweden,2017,10.029,
Sweden,2016,10.826,
Sweden,2015,6.149,
Sweden,2014,4.79,
Sweden,2013,9.649,
Sweden,2012,15.709,
Latvia,2018,0.101,
Australia,2014,725.369,
Australia,2018,784.691,
Australia,2017,1176.324,
Australia,2016,3777.966,
Slovak Republic,2012,0.044,
Slovak Republic,2011,0.038,
Slovak Republic,2010,0.043,
Slovak Republic,2009,0.049,
Slovak Republic,2008,0.054,
Slovak Republic,2007,0.014,
Slovak Republic,2006,0.038,
Slovak Republic,2005,0.159,
Luxembourg,2007,12.536,
Luxembourg,2006,15.268,
Luxembourg,2005,29.163,
Luxembourg,2004,32.044,
Luxembourg,2003,13.507,
Luxembourg,2002,6.999,
Luxembourg,2001,2.961,
Luxembourg,2010,16.192,
Australia,2015,343.0,
Australia,2014,190.0,
Australia,2003,3278.378,
Australia,2002,3662.655,
Australia,2001,3102.412,
Costa Rica,2016,2.778,
Costa Rica,2015,3.779,
Costa Rica,2014,4.782,
Costa Rica,2013,4.511,
Costa Rica,2012,2.551,
Costa Rica,2011,3.883,
Costa Rica,2018,11.978,
Sweden,2009,133.282,2015.0
Sweden,2008,138.744,2015.0
Sweden,2007,114.327,2015.0
Sweden,2006,127.297,2015.0
Sweden,2005,131.646,2015.0
Sweden,2004,281.154,2015.0
Sweden,2003,223.339,2015.0
Sweden,2002,242.255,2015.0
Sweden,2001,248.439,2015.0
Sweden,2018,224.667,2015.0
Sweden,2017,203.318,2015.0
Sweden,2016,191.233,2015.0
Sweden,2015,184.0,2015.0
Sweden,2014,154.464,2015.0
Sweden,2013,144.604,2015.0
Sweden,2012,147.445,2015.0
Sweden,2011,156.598,2015.0
Portugal,2017,31.737,
Portugal,2016,22.634,
Mexico,2013,0.003,
Mexico,2012,0.002,
Mexico,2010,0.001,
Mexico,2018,0.001,
Sweden,2006,0.003,
Sweden,2005,0.003,
Sweden,2004,0.002,
Sweden,2003,0.004,
Sweden,2002,0.004,
Sweden,2001,0.005,
Sweden,2018,0.004,
Sweden,2017,0.001,
Sweden,2016,0.003,
Sweden,2015,0.004,
Sweden,2014,0.004,
Sweden,2013,0.002,
Sweden,2012,0.002,
Sweden,2011,0.003,
Sweden,2010,0.003,
Sweden,2009,0.002,
Sweden,2008,0.004,
Portugal,2018,420.962,
Portugal,2017,422.197,
Greece,2017,18.673,2015.0
Greece,2016,26.945,2015.0
Greece,2015,23.375,2015.0
Greece,2014,8.414,2015.0
Greece,2013,19.045,2015.0
Greece,2012,13.821,2015.0
Greece,2011,22.057,2015.0
Greece,2010,17.332,2015.0
Greece,2009,22.81,2015.0
Greece,2018,0.014,
Greece,2017,0.011,
Greece,2016,0.015,
Greece,2015,0.013,
Greece,2014,0.005,
Greece,2013,0.011,
Greece,2012,0.008,
Greece,2011,0.011,
Greece,2010,0.008,
Greece,2018,368.807,2015.0
Greece,2017,258.258,2015.0
Greece,2016,211.538,2015.0
Greece,2015,221.541,2015.0
Greece,2014,190.84,2015.0
Greece,2013,263.047,2015.0
Greece,2012,206.446,2015.0
Greece,2011,273.366,2015.0
Australia,2017,100.0,
Australia,2016,100.0,
Australia,2015,100.0,
Australia,2014,100.0,
Australia,2013,100.0,
Australia,2003,100.0,
Australia,2002,100.0,
Australia,2001,100.0,
Australia,2018,100.0,
Malta,2018,100.0,
Malta,2017,100.0,
Malta,2018,0.015,
Malta,2017,0.022,
Malta,2018,1.887,2015.0
Malta,2017,2.562,2015.0
Malta,2018,0.046,
Malta,2017,0.04,
Slovenia,2017,0.414,
Slovenia,2013,0.365,
Slovenia,2011,0.352,
Slovenia,2010,0.314,
Slovenia,2009,0.622,
Slovenia,2008,0.459,
Slovenia,2007,0.363,
Slovenia,2006,0.481,
Slovenia,2005,0.386,
Slovenia,2004,0.384,
Lithuania,2001,0.238,
Lithuania,2005,0.183,
Lithuania,2004,0.17,
Lithuania,2003,0.245,
Spain,2018,100.0,
Spain,2017,100.0,
Spain,2016,100.0,
Spain,2015,100.0,
Spain,2014,100.0,
Spain,2013,100.0,
Spain,2012,100.0,
Spain,2011,100.0,
Spain,2010,100.0,
Spain,2009,100.0,
Spain,2008,100.0,
Spain,2007,100.0,
Spain,2006,100.0,
Spain,2005,100.0,
Spain,2004,100.0,
Spain,2003,100.0,
Spain,2002,100.0,
Spain,2001,100.0,
Luxembourg,2009,100.0,
Luxembourg,2008,100.0,
Luxembourg,2007,100.0,
Luxembourg,2006,100.0,
Luxembourg,2005,100.0,
Luxembourg,2004,100.0,
Luxembourg,2003,100.0,
Luxembourg,2002,100.0,
Luxembourg,2001,100.0,
Luxembourg,2010,100.0,
Greece,2009,489.562,2015.0
Greece,2002,946.754,2015.0
Greece,2001,903.226,2015.0
Sweden,2003,697.934,2015.0
Sweden,2002,658.083,2015.0
Sweden,2001,502.0,2015.0
Sweden,2018,776.038,2015.0
Sweden,2017,999.248,2015.0
Sweden,2016,1037.979,2015.0
Sweden,2015,1171.0,2015.0
Sweden,2014,869.875,2015.0
Sweden,2013,1059.738,2015.0
Sweden,2012,619.061,2015.0
Sweden,2011,715.274,2015.0
Sweden,2010,1120.81,2015.0
Sweden,2009,939.527,2015.0
Sweden,2008,769.199,2015.0
Iceland,2001,100.0,
Iceland,2018,100.0,
Iceland,2013,100.0,
Iceland,2012,100.0,
Iceland,2011,100.0,
Iceland,2010,100.0,
Iceland,2009,100.0,
Iceland,2008,100.0,
Iceland,2007,100.0,
Iceland,2006,100.0,
Iceland,2005,100.0,
Iceland,2004,100.0,
Iceland,2017,100.0,
Iceland,2016,100.0,
Iceland,2015,100.0,
Iceland,2014,100.0,
Iceland,2003,100.0,
Spain,2009,24.916,2015.0
Spain,2008,28.628,2015.0
Spain,2007,19.799,2015.0
Spain,2006,2.971,2015.0
Spain,2005,9.221,2015.0
Spain,2004,6.025,2015.0
Spain,2003,8.031,2015.0
Spain,2018,1.403,2015.0
Spain,2017,0.917,2015.0
Spain,2016,0.934,2015.0
Spain,2012,1.204,2015.0
Spain,2011,11.739,2015.0
Sweden,2006,6471.0,
Sweden,2005,6293.0,
Sweden,2004,5891.0,
Sweden,2003,6584.0,
Sweden,2002,6965.0,
Sweden,2001,5490.0,
Sweden,2018,16129.0,
Sweden,2017,14603.0,
Sweden,2016,14013.0,
Sweden,2015,13904.0,
Sweden,2014,13303.0,
Sweden,2013,13455.0,
Sweden,2012,13912.0,
Sweden,2011,14234.0,
Sweden,2010,10667.0,
Sweden,2009,10136.0,
Sweden,2008,9416.0,
Spain,2006,100.0,
Spain,2005,100.0,
Spain,2004,100.0,
Spain,2003,100.0,
Spain,2018,100.0,
Spain,2017,100.0,
Spain,2016,100.0,
Spain,2015,100.0,
Spain,2014,100.0,
Spain,2013,100.0,
Spain,2012,100.0,
Spain,2011,100.0,
Spain,2010,100.0,
Spain,2009,100.0,
Spain,2008,100.0,
Slovenia,2002,0.469,
Slovenia,2001,0.538,
Latvia,2018,27.372,2015.0
Israel,2008,1662.907,2015.0
Israel,2018,1699.056,2015.0
Israel,2017,2029.626,2015.0
Israel,2016,1811.549,2015.0
Israel,2015,1831.0,2015.0
Israel,2014,1586.488,2015.0
Israel,2013,1808.872,2015.0
Israel,2012,1555.721,2015.0
Israel,2011,1825.827,2015.0
Israel,2010,1722.359,2015.0
Costa Rica,2016,29002.055,
Costa Rica,2015,34485.3,
Costa Rica,2014,31084.105,
Costa Rica,2013,48497.76,
Costa Rica,2012,15708.013,
Costa Rica,2011,11114.811,
Costa Rica,2018,32367.197,
Lithuania,2005,100.0,
Canada,2006,167.731,2015.0
Canada,2005,129.392,2015.0
Canada,2004,88.885,2015.0
Canada,2003,66.654,2015.0
Canada,2018,484.749,2015.0
Canada,2016,240.913,2015.0
Canada,2015,207.111,2015.0
